2288; 0.140996; 0.004761; 0.0028936; 0.114673; 0.005189; 0.00293474
2278; 0.128449; 0.004382; 0.0028936; 0.110898; 0.008801; 0.00292801
2278; 0.127848; 0.007207; 0.0028936; 0.105268; 0.007285; 0.00292801
2278; 0.136279; 0.005057; 0.0028936; 0.1125; 0.005962; 0.00292801
2288; 0.134478; 0.005726; 0.00289614; 0.113049; 0.006008; 0.00293709
2288; 0.12846; 0.006114; 0.00289614; 0.116759; 0.005318; 0.00293709
2288; 0.1271; 0.007354; 0.00289614; 0.104121; 0.007113; 0.00293709
2288; 0.131816; 0.006677; 0.00289614; 0.09901; 0.005167; 0.00293709
2293; 0.128826; 0.004598; 0.00290966; 0.11629; 0.005864; 0.00292513
2293; 0.128834; 0.005158; 0.00290966; 0.108793; 0.005667; 0.00292513
2293; 0.134569; 0.004566; 0.00290966; 0.107386; 0.004494; 0.00292513
2293; 0.132249; 0.004393; 0.00290966; 0.109077; 0.005075; 0.00292513
2303; 0.127127; 0.006042; 0.00291071; 0.113754; 0.004975; 0.00293489
2303; 0.132211; 0.007333; 0.00291071; 0.1124; 0.005991; 0.00293489
2303; 0.139576; 0.006314; 0.00291071; 0.107381; 0.004915; 0.00293489
2288; 0.123286; 0.004478; 0.00288809; 0.111338; 0.007267; 0.00293489
2264; 0.131517; 0.00661; 0.00288809; 0.107545; 0.006629; 0.00290932
2264; 0.128674; 0.004795; 0.00288809; 0.107436; 0.006308; 0.00290932
2264; 0.135745; 0.00665; 0.00288809; 0.111163; 0.006334; 0.00290932
2278; 0.130414; 0.007594; 0.00291237; 0.104023; 0.006141; 0.00290932
2303; 0.128363; 0.004342; 0.00291237; 0.112836; 0.004756; 0.00292456
2303; 0.132438; 0.004935; 0.00291237; 0.111765; 0.004665; 0.00292456
2303; 0.131235; 0.004548; 0.00291237; 0.102497; 0.007534; 0.00292456
2303; 0.131855; 0.004469; 0.00291149; 0.105748; 0.005868; 0.00293274
2303; 0.131816; 0.004304; 0.00291149; 0.104982; 0.004494; 0.00293274
2303; 0.129321; 0.008747; 0.00291149; 0.113957; 0.009821; 0.00293274
2303; 0.144907; 0.00664; 0.00291149; 0.120318; 0.006194; 0.00293274
2303; 0.135562; 0.004553; 0.0029137; 0.112288; 0.008544; 0.0029331
2303; 0.131948; 0.005576; 0.0029137; 0.110268; 0.004754; 0.0029331
2303; 0.132444; 0.008163; 0.0029137; 0.106651; 0.00649; 0.0029331
2303; 0.164436; 0.004835; 0.00291456; 0.110536; 0.005623; 0.0029331
2303; 0.134979; 0.004389; 0.00291456; 0.108824; 0.00478; 0.00292715
2303; 0.13353; 0.004724; 0.00291456; 0.105243; 0.006204; 0.00292715
2303; 0.126235; 0.004573; 0.00291456; 0.104531; 0.005292; 0.00292715
2303; 0.137147; 0.004787; 0.0029048; 0.123594; 0.005933; 0.00293344
2303; 0.138538; 0.007516; 0.0029048; 0.14813; 0.005774; 0.00293344
2303; 0.131387; 0.005705; 0.0029048; 0.112267; 0.008704; 0.00293344
2303; 0.181567; 0.004945; 0.00291355; 0.129141; 0.005181; 0.00293344
2303; 0.133154; 0.004422; 0.00291355; 0.108417; 0.004778; 0.00293896
2303; 0.132162; 0.004326; 0.00291355; 0.10792; 0.006778; 0.00293896
2303; 0.130481; 0.007214; 0.00291355; 0.110537; 0.006248; 0.00293896
2303; 0.137949; 0.004535; 0.00291716; 0.110867; 0.005199; 0.00293352
2303; 0.132693; 0.005275; 0.00291716; 0.109252; 0.005943; 0.00293352
